date,pm25,pm10,o3,no2,so2,co
1/14/2016,82,47,17,13,2,7
1/15/2016,110,54,12,20,2,9
1/16/2016,145,53,10,21,3,8
1/17/2016,123,55,9,25,2,9
1/18/2016,118,38,13,10,1,7
1/19/2016,67,73,17,11,2,7
1/20/2016,145,46,13,12,1,7
1/21/2016,123,24,9,20,1,6
1/22/2016,53,21,0,17,1,5
1/23/2016,42,16,7,15,1,6
1/24/2016,44,33,10,10,2,6
1/25/2016,72,44,12,9,2,5
1/26/2016,55,51,10,23,3,5
1/27/2016,76,47,6,28,2,7
1/28/2016,103,34,4,23,2,7
1/29/2016,74,24,7,21,1,5
1/30/2016,45,42,13,13,2,4
1/31/2016,63,40,10,11,2,4
2/1/2016,62,22,10,10,1,5
2/2/2016,47,31,11,10,1,7
2/3/2016,67,36,10,11,2,6
2/4/2016,83,28,13,10,1,5
2/5/2016,78,33,11,10,2,6
2/6/2016,82,41,14,8,2,5
2/7/2016,92,60,18,6,3,6
2/8/2016,150,68,19,11,3,6
2/9/2016,151,49,17,14,2,4
2/10/2016,117,40,16,16,2,4
2/11/2016,88,36,13,19,1,6
2/12/2016,98,32,10,18,1,6
2/13/2016,81,19,8,16,1,6
2/14/2016,54,22,6,12,0,7
2/15/2016,53,21,8,7,1,5
2/16/2016,50,30,13,8,2,4
2/17/2016,76,32,14,11,2,4
2/18/2016,73,32,17,10,2,4
2/19/2016,77,44,13,22,2,6
2/20/2016,107,48,17,13,2,6
2/21/2016,113,91,16,8,3,5
2/22/2016,122,76,14,21,3,5
2/23/2016,119,19,10,10,1,5
2/24/2016,89,37,12,8,2,4
2/25/2016,58,56,18,10,1,4
2/26/2016,97,48,19,12,1,3
2/27/2016,85,37,19,15,1,4
2/28/2016,82,48,25,20,2,5
2/29/2016,96,72,25,14,2,6
3/1/2016,143,58,27,7,2,5
3/2/2016,139,43,27,11,1,4
3/3/2016,99,44,24,19,2,5
3/4/2016,99,54,28,24,3,6
3/5/2016,112,62,29,21,3,7
3/6/2016,137,52,26,21,3,7
3/7/2016,106,32,19,12,2,5
3/8/2016,79,45,15,25,2,8
3/9/2016,87,54,18,16,2,8
3/10/2016,99,14,18,12,1,5
3/11/2016,49,38,19,10,2,6
3/12/2016,68,51,21,20,2,7
3/13/2016,112,31,17,31,1,11
3/14/2016,87,42,23,8,2,7
3/15/2016,80,59,15,13,2,6
3/16/2016,128,57,24,27,2,8
3/17/2016,136,35,15,25,1,8
3/18/2016,80,48,12,30,1,15
3/19/2016,106,55,21,19,3,14
3/20/2016,136,49,26,14,1,9
3/21/2016,128,37,24,14,1,7
3/22/2016,91,35,23,24,2,8
3/23/2016,82,25,20,16,1,7
3/24/2016,66,34,21,10,1,4
3/25/2016,70,36,23,9,2,4
3/26/2016,73,54,28,11,2,5
3/27/2016,98,62,29,14,3,5
3/28/2016,132,54,30,14,2,5
3/29/2016,127,73,29,32,3,7
3/30/2016,149,86,28,39,5,9
3/31/2016,168,61,29,17,3,7
4/1/2016,148,52,28,11,3,6
10/2/2015,62,31,28,12,2,7
10/3/2015,69,31,30,9,2,6
10/4/2015,63,33,33,9,3,5
10/5/2015,60,31,29,9,2,5
10/6/2015,53,30,26,8,2,5
10/7/2015,66,34,31,7,3,5
10/8/2015,60,19,27,9,1,5
10/9/2015,44,26,29,13,2,6
10/10/2015,47,30,29,12,2,5
10/11/2015,50,38,28,13,2,4
10/12/2015,58,52,40,10,4,5
10/13/2015,91,61,46,9,3,5
10/14/2015,123,59,47,10,3,6
10/15/2015,128,51,44,11,3,5
10/16/2015,104,46,38,11,3,4
10/17/2015,83,45,37,8,2,4
10/18/2015,80,42,36,8,2,3
10/19/2015,73,31,32,8,1,3
10/20/2015,69,26,25,9,1,3
10/21/2015,59,32,27,9,2,3
10/22/2015,56,40,30,9,1,3
10/23/2015,64,50,32,12,3,4
10/24/2015,85,43,32,12,2,5
10/25/2015,84,43,33,8,2,4
10/26/2015,71,43,36,8,2,5
10/27/2015,81,46,32,12,3,5
10/28/2015,90,49,35,9,3,8
10/29/2015,109,60,41,10,3,8
10/30/2015,111,58,32,14,3,8
10/31/2015,116,25,17,10,1,5
11/1/2015,41,25,16,10,1,4
11/2/2015,41,38,15,12,1,5
11/3/2015,58,51,21,10,1,5
11/4/2015,95,35,17,14,0,5
11/5/2015,63,32,19,12,1,5
11/6/2015,62,36,21,12,1,6
11/7/2015,60,47,24,15,2,7
11/8/2015,77,73,20,18,2,7
11/9/2015,110,37,21,16,1,11
11/10/2015,78,37,20,11,1,10
11/11/2015,58,35,19,10,1,6
11/12/2015,66,31,15,11,1,6
11/13/2015,57,45,17,14,3,8
11/14/2015,92,46,16,12,3,8
11/15/2015,86,41,16,10,2,8
11/16/2015,63,41,18,10,2,7
11/17/2015,67,37,16,11,2,6
11/18/2015,76,33,13,14,2,5
11/19/2015,65,39,18,9,1,6
11/20/2015,69,51,20,11,3,6
11/21/2015,82,45,11,14,2,5
11/22/2015,76,36,12,11,2,5
11/23/2015,62,33,17,10,2,5
11/24/2015,55,40,20,8,2,6
11/25/2015,65,42,19,11,2,6
11/26/2015,68,29,14,9,1,4
11/27/2015,45,49,14,10,3,3
11/28/2015,67,52,19,17,2,4
11/29/2015,88,54,18,18,3,5
11/30/2015,99,43,16,13,2,5
12/1/2015,85,38,17,12,2,5
12/2/2015,68,55,19,17,3,6
12/3/2015,95,44,15,11,2,5
12/4/2015,71,55,11,11,2,4
12/5/2015,75,45,10,14,2,4
12/6/2015,80,30,8,14,2,5
12/7/2015,49,31,10,12,2,5
12/8/2015,63,30,12,10,1,3
12/9/2015,62,17,10,20,1,4
12/10/2015,49,25,11,15,1,4
12/11/2015,44,35,12,15,2,6
12/12/2015,70,46,11,12,2,5
12/13/2015,89,46,15,13,2,6
12/14/2015,91,43,15,16,2,6
12/15/2015,90,40,9,14,2,7
12/16/2015,80,57,11,12,3,7
12/17/2015,124,51,14,9,3,4
12/18/2015,91,41,13,13,2,4
12/19/2015,79,35,12,15,2,4
12/20/2015,68,47,9,26,3,6
12/21/2015,83,62,8,24,5,7
12/22/2015,133,68,7,28,3,9
12/23/2015,119,56,7,25,3,8
12/24/2015,112,32,8,15,2,8
12/25/2015,80,34,8,20,2,8
12/26/2015,65,38,10,19,3,10
12/27/2015,72,36,10,19,1,9
12/28/2015,86,53,14,11,2,5
12/29/2015,81,50,14,12,2,5
12/30/2015,99,45,13,18,2,5
12/31/2015,99,56,18,13,2,5
1/1/2016,110,0,0,0,0,0
7/2/2015,67,38,37,13,3,4
7/3/2015,59,35,36,13,2,4
7/4/2015,63,27,36,12,2,4
7/5/2015,62,36,55,9,3,4
7/6/2015,58,33,48,12,4,5
7/7/2015,57,35,39,12,5,5
7/8/2015,58,27,30,15,3,5
7/9/2015,58,26,28,8,1,3
7/10/2015,57,39,34,19,4,4
7/11/2015,58,33,36,17,4,4
7/12/2015,63,44,47,15,7,4
7/13/2015,72,53,48,10,4,5
7/14/2015,97,45,46,11,4,5
7/15/2015,98,20,36,11,3,4
7/16/2015,61,26,29,10,4,4
7/17/2015,59,31,40,10,4,4
7/18/2015,66,34,42,7,3,4
7/19/2015,69,37,34,9,4,4
7/20/2015,61,23,25,6,1,3
7/22/2015,58,18,28,5,2,4
7/23/2015,58,17,26,6,1,4
7/24/2015,57,22,0,8,3,3
7/25/2015,57,26,21,10,3,5
7/26/2015,59,27,24,3,3,3
7/28/2015,59,33,35,8,5,4
7/29/2015,62,33,35,12,5,4
7/30/2015,60,31,31,9,5,4
7/31/2015,62,22,24,10,5,3
8/1/2015,60,26,30,9,4,3
8/2/2015,59,36,35,14,6,4
8/3/2015,60,42,47,18,5,4
8/4/2015,72,44,56,19,5,5
8/5/2015,95,34,46,14,4,4
8/6/2015,79,39,42,12,5,3
8/7/2015,92,37,31,12,3,2
8/8/2015,64,29,21,10,1,3
8/9/2015,59,24,28,13,2,3
8/10/2015,61,31,36,10,2,4
8/11/2015,62,24,31,8,2,4
8/12/2015,59,25,25,12,4,4
8/13/2015,60,20,31,8,2,4
8/14/2015,59,21,27,9,2,4
8/15/2015,60,26,27,12,2,4
8/16/2015,61,23,26,8,3,4
8/17/2015,60,38,43,15,5,5
8/18/2015,66,35,36,15,5,5
8/19/2015,64,35,51,14,4,6
8/20/2015,72,41,47,10,4,4
8/21/2015,82,32,34,9,2,2
8/22/2015,63,26,24,6,1,4
8/23/2015,61,27,28,8,1,4
8/24/2015,61,28,34,12,1,5
8/25/2015,61,28,43,12,3,7
8/26/2015,65,44,43,11,7,7
8/27/2015,84,0,37,8,1,6
8/28/2015,68,35,31,11,2,6
8/29/2015,65,25,36,10,2,6
8/30/2015,64,24,35,11,1,7
8/31/2015,65,34,32,13,1,8
9/1/2015,68,36,22,12,2,7
9/2/2015,67,28,26,15,2,7
9/3/2015,65,27,27,14,3,7
9/4/2015,68,26,26,9,2,5
9/5/2015,65,31,32,7,2,5
9/6/2015,65,33,40,10,3,6
9/7/2015,76,45,39,9,3,6
9/8/2015,74,37,44,8,2,5
9/9/2015,80,32,39,8,2,4
9/10/2015,66,36,38,8,3,4
9/11/2015,67,34,39,8,2,3
9/12/2015,53,41,39,10,4,4
9/13/2015,43,52,35,9,3,5
9/14/2015,116,45,34,9,2,5
9/15/2015,73,38,38,10,2,4
9/16/2015,68,33,34,9,3,4
9/17/2015,67,39,38,10,2,5
9/18/2015,76,41,42,8,3,4
9/19/2015,69,44,40,8,3,5
9/20/2015,95,40,36,9,3,5
9/21/2015,88,40,29,14,3,6
9/22/2015,91,36,31,10,3,6
9/23/2015,69,32,29,9,2,5
9/24/2015,75,49,33,15,3,8
9/25/2015,97,36,38,8,3,7
9/26/2015,78,38,39,9,2,6
9/27/2015,75,45,37,8,3,5
9/28/2015,76,41,30,15,3,6
9/29/2015,79,20,25,6,1,5
9/30/2015,38,26,23,14,1,6
10/1/2015,63,27,25,13,2,6
4/2/2015,60,24,16,7,2,5
4/3/2015,57,21,13,7,1,5
4/4/2015,57,23,11,7,1,5
4/5/2015,57,27,17,6,2,5
4/6/2015,57,23,16,8,4,5
4/7/2015,57,24,21,9,2,6
4/8/2015,60,20,20,10,2,4
4/9/2015,59,37,24,12,4,4
4/10/2015,64,33,20,13,3,4
4/11/2015,64,35,22,12,3,4
4/12/2015,64,36,45,13,3,5
4/13/2015,71,57,49,15,4,4
4/14/2015,97,42,47,18,5,2
4/15/2015,76,59,43,21,6,3
4/16/2015,83,47,39,18,4,3
4/17/2015,75,45,30,15,2,3
4/18/2015,75,49,24,11,3,3
4/19/2015,82,31,16,6,1,2
4/20/2015,64,40,12,12,1,3
4/21/2015,67,44,25,11,4,3
4/22/2015,61,60,48,10,6,3
4/23/2015,69,61,42,14,8,3
4/24/2015,86,62,49,18,7,4
4/25/2015,89,52,39,8,4,3
4/26/2015,68,52,45,9,4,3
4/27/2015,66,53,42,10,4,3
4/28/2015,75,48,28,14,3,5
4/29/2015,81,40,30,15,4,5
4/30/2015,72,54,44,14,4,6
5/1/2015,97,56,37,8,3,5
5/2/2015,96,43,28,8,3,4
5/3/2015,81,34,16,11,3,4
5/4/2015,62,39,37,10,3,5
5/5/2015,65,46,34,10,3,5
5/6/2015,73,70,38,19,6,7
5/7/2015,103,69,37,19,7,9
5/8/2015,122,44,42,8,3,5
5/9/2015,89,50,36,15,2,5
5/10/2015,90,31,35,8,3,4
5/11/2015,72,50,38,15,7,5
5/12/2015,82,50,46,19,4,5
5/13/2015,81,46,62,16,7,5
5/14/2015,90,40,40,15,5,4
5/15/2015,82,30,19,7,3,3
5/16/2015,61,28,19,8,1,3
5/17/2015,59,29,0,15,2,4
5/18/2015,63,19,17,8,1,3
5/19/2015,55,18,17,7,1,3
5/20/2015,63,31,32,17,3,6
5/21/2015,69,18,39,11,2,5
5/22/2015,59,36,34,21,3,7
5/23/2015,60,30,31,19,5,8
5/24/2015,67,21,30,15,3,8
5/25/2015,60,41,45,14,6,6
5/26/2015,69,35,34,20,4,6
5/27/2015,73,33,30,17,4,7
5/28/2015,82,26,26,11,3,5
5/29/2015,62,27,29,9,4,4
5/30/2015,58,41,28,9,1,4
5/31/2015,58,20,39,17,4,5
6/1/2015,54,21,36,11,2,4
6/2/2015,56,30,36,6,2,3
6/3/2015,53,23,28,9,3,4
6/4/2015,54,26,31,16,3,5
6/5/2015,57,31,35,19,3,5
6/6/2015,73,28,36,18,3,5
6/7/2015,60,41,43,11,5,5
6/8/2015,75,20,32,6,2,2
6/9/2015,54,23,27,7,2,2
6/10/2015,56,23,29,7,2,2
6/11/2015,54,26,0,8,2,2
6/12/2015,56,28,48,18,5,4
6/13/2015,59,27,31,12,4,3
6/14/2015,58,19,22,8,3,2
6/15/2015,54,19,27,9,3,2
6/16/2015,57,23,29,9,3,2
6/17/2015,55,29,41,7,3,2
6/18/2015,57,38,0,11,4,3
6/19/2015,60,46,56,15,5,4
6/20/2015,70,26,40,8,3,3
6/21/2015,63,25,37,9,1,3
6/22/2015,61,24,32,10,2,3
6/23/2015,61,19,29,9,2,3
6/24/2015,56,21,0,8,1,3
6/25/2015,56,24,26,7,1,3
6/26/2015,56,25,0,6,1,3
6/27/2015,55,26,31,6,2,3
6/28/2015,56,31,33,7,2,3
6/29/2015,59,34,43,7,3,3
6/30/2015,64,32,40,6,3,3
7/1/2015,60,39,44,9,3,4
1/2/2015,150,51,0,13,4,4
1/3/2015,103,50,0,20,3,4
1/4/2015,89,66,37,32,8,6
1/5/2015,137,77,27,51,4,6
1/6/2015,147,100,37,30,10,7
1/7/2015,170,47,35,14,3,6
1/8/2015,100,52,35,11,3,6
1/9/2015,80,60,35,14,5,5
1/10/2015,102,70,37,21,8,5
1/11/2015,106,62,32,14,3,5
1/12/2015,108,61,32,8,1,4
1/13/2015,79,20,30,19,1,4
1/14/2015,62,28,21,15,1,5
1/15/2015,57,24,29,10,1,4
1/16/2015,60,46,0,17,3,5
1/17/2015,83,59,38,14,3,6
1/18/2015,128,62,35,14,2,6
1/19/2015,138,76,43,19,6,7
1/20/2015,147,62,37,16,2,4
1/21/2015,105,81,40,26,7,5
1/22/2015,144,72,0,22,4,4
1/23/2015,137,75,48,14,4,4
1/24/2015,147,74,48,19,5,5
1/25/2015,145,62,34,28,3,4
1/26/2015,140,67,24,24,3,5
1/27/2015,141,60,23,15,3,5
1/28/2015,132,42,22,11,1,3
1/29/2015,76,31,33,10,1,2
1/30/2015,61,45,21,18,2,4
1/31/2015,73,49,16,15,2,5
2/1/2015,97,45,25,10,2,4
2/2/2015,92,51,26,15,2,5
2/3/2015,88,46,33,15,3,4
2/4/2015,88,36,27,11,1,4
2/5/2015,71,44,24,15,1,6
2/6/2015,93,58,35,8,2,4
2/7/2015,134,47,29,15,1,4
2/8/2015,103,59,37,11,2,4
2/9/2015,108,56,31,8,1,3
2/10/2015,109,38,30,10,1,2
2/11/2015,78,52,31,21,2,3
2/12/2015,96,62,40,22,1,4
2/13/2015,119,67,45,17,1,3
2/14/2015,101,67,48,16,2,4
2/15/2015,112,74,40,29,2,5
2/16/2015,151,55,36,16,1,6
2/17/2015,117,51,42,7,0,4
2/18/2015,102,68,41,6,1,4
2/19/2015,116,61,43,5,2,2
2/20/2015,119,38,34,8,1,1
2/21/2015,73,41,22,20,1,3
2/22/2015,77,30,27,10,1,3
2/23/2015,68,23,26,7,0,4
2/24/2015,64,18,29,7,0,4
2/25/2015,61,19,27,11,1,4
2/26/2015,60,27,25,12,1,5
2/27/2015,64,23,26,8,1,4
2/28/2015,60,17,32,8,1,3
3/1/2015,59,22,24,8,1,4
3/2/2015,62,43,32,8,2,4
3/3/2015,84,60,33,16,5,6
3/4/2015,139,31,24,8,1,4
3/5/2015,78,21,20,13,1,3
3/6/2015,62,26,18,14,2,4
3/7/2015,63,28,24,14,3,3
3/8/2015,67,38,23,13,3,4
3/9/2015,69,51,35,16,3,6
3/10/2015,88,42,30,9,1,3
3/11/2015,79,28,28,11,1,3
3/12/2015,71,36,33,14,2,4
3/13/2015,66,47,37,11,4,3
3/14/2015,77,49,44,17,5,5
3/15/2015,87,44,35,15,4,5
3/16/2015,90,51,31,11,4,4
3/17/2015,85,33,33,14,3,5
3/18/2015,70,29,25,13,1,4
3/19/2015,69,37,30,15,2,5
3/20/2015,80,29,36,10,4,6
3/21/2015,73,36,34,11,3,5
3/22/2015,72,52,43,11,5,5
3/23/2015,78,68,0,9,4,3
3/24/2015,88,27,37,9,2,2
3/25/2015,59,36,31,9,2,2
3/26/2015,59,27,30,22,2,6
3/27/2015,62,30,30,16,2,7
3/28/2015,64,26,46,10,4,5
3/29/2015,63,47,49,14,5,6
3/30/2015,77,42,38,18,5,6
3/31/2015,70,47,24,19,3,8
4/1/2015,72,30,19,10,1,6
10/2/2014,75,46,0,9,5,7
10/3/2014,76,55,0,11,5,7
10/4/2014,78,64,0,8,5,7
10/5/2014,101,49,0,8,4,7
10/6/2014,74,71,0,10,5,8
10/7/2014,103,62,0,9,4,9
10/8/2014,116,45,0,11,3,6
10/9/2014,71,37,0,12,2,3
10/10/2014,68,44,0,11,2,4
10/11/2014,72,37,0,10,3,4
10/12/2014,59,53,0,20,6,6
10/13/2014,84,49,0,16,3,5
10/14/2014,99,65,0,12,6,6
10/15/2014,127,70,0,10,7,7
10/16/2014,146,70,0,11,7,8
10/17/2014,146,61,0,11,5,7
10/18/2014,121,65,0,13,5,8
10/19/2014,128,55,0,16,4,7
10/20/2014,90,53,0,15,5,8
10/21/2014,97,53,0,19,6,7
10/22/2014,104,61,0,25,6,7
10/23/2014,114,47,0,10,3,5
10/24/2014,77,43,0,12,4,4
10/25/2014,70,47,0,15,5,5
10/26/2014,75,70,0,26,12,8
10/27/2014,113,86,0,25,15,8
10/28/2014,149,59,0,11,3,5
10/29/2014,88,55,0,16,5,7
10/30/2014,80,57,0,18,6,6
10/31/2014,94,49,0,17,5,4
11/1/2014,80,50,0,17,6,4
11/2/2014,76,53,0,16,8,7
11/3/2014,80,63,0,12,8,6
11/4/2014,102,54,0,11,5,4
11/5/2014,86,44,0,13,5,4
11/6/2014,74,67,0,19,13,6
11/7/2014,98,66,0,14,6,6
11/8/2014,121,56,0,32,4,5
11/9/2014,95,56,0,21,11,5
11/10/2014,97,48,0,13,6,4
11/11/2014,76,62,0,12,7,6
11/12/2014,102,57,0,20,10,8
11/13/2014,118,67,0,14,8,8
11/14/2014,129,61,0,12,6,6
11/15/2014,120,39,0,13,2,3
11/16/2014,66,46,0,20,5,5
11/17/2014,71,53,0,16,5,5
11/18/2014,84,71,0,13,8,6
11/19/2014,126,48,0,14,3,4
11/20/2014,84,49,0,17,5,4
11/21/2014,84,54,0,23,8,5
11/22/2014,89,63,0,26,11,6
11/23/2014,102,51,0,24,8,6
11/24/2014,97,48,0,25,8,6
11/25/2014,81,63,0,28,8,7
11/26/2014,126,40,0,15,6,7
11/27/2014,92,49,0,23,5,8
11/28/2014,77,52,0,37,4,10
11/29/2014,106,43,0,23,7,9
11/30/2014,91,48,0,26,7,11
12/1/2014,97,37,0,18,3,10
12/2/2014,69,69,0,14,9,9
12/3/2014,129,61,0,27,5,6
12/4/2014,141,21,0,18,3,7
12/5/2014,96,43,0,13,7,3
12/6/2014,72,48,0,14,7,3
12/7/2014,80,50,0,18,7,3
12/8/2014,81,55,0,20,9,4
12/9/2014,102,44,0,14,4,4
12/10/2014,106,44,0,21,3,4
12/11/2014,81,62,0,23,7,5
12/12/2014,114,52,0,18,5,7
12/13/2014,99,76,0,11,5,5
12/14/2014,147,60,0,16,4,4
12/15/2014,102,69,0,34,6,6
12/16/2014,125,69,0,23,6,6
12/17/2014,129,64,0,14,5,4
12/18/2014,113,54,0,13,3,4
12/19/2014,76,54,0,32,2,7
12/20/2014,100,48,0,19,2,6
12/21/2014,108,65,0,16,5,6
12/22/2014,118,66,0,14,6,6
12/23/2014,143,68,0,34,8,5
12/24/2014,122,81,0,30,14,7
12/25/2014,160,68,0,25,5,6
12/26/2014,156,53,0,17,3,4
12/27/2014,127,37,0,20,1,4
12/28/2014,88,66,0,25,8,5
12/29/2014,107,0,0,0,0,0
7/2/2014,39,29,0,7,10,2
7/3/2014,62,47,0,8,9,6
7/4/2014,102,27,0,16,9,4
7/5/2014,69,29,0,12,9,3
7/6/2014,59,37,0,15,14,4
7/7/2014,65,67,0,16,15,6
7/8/2014,103,54,0,16,17,6
7/9/2014,90,49,0,8,12,5
7/10/2014,87,20,0,7,9,3
7/11/2014,48,18,0,7,7,3
7/12/2014,35,20,0,7,9,3
7/13/2014,38,19,0,6,8,3
7/14/2014,38,28,0,7,9,4
7/15/2014,49,34,0,13,11,4
7/16/2014,58,24,0,11,11,4
7/17/2014,51,41,0,9,12,5
7/18/2014,68,37,0,7,12,5
7/19/2014,63,33,0,9,8,5
7/20/2014,51,36,0,10,9,6
7/21/2014,61,28,0,9,8,5
7/22/2014,43,33,0,8,4,3
7/23/2014,41,23,0,10,1,3
7/24/2014,48,19,0,5,2,3
7/25/2014,47,16,0,5,4,2
7/26/2014,40,14,0,6,3,3
7/27/2014,33,23,0,11,7,3
7/28/2014,49,36,0,14,10,4
7/29/2014,67,35,0,9,8,4
7/30/2014,61,33,0,11,7,4
7/31/2014,60,46,0,20,11,5
8/1/2014,80,51,0,22,16,6
8/2/2014,126,46,0,14,12,6
8/3/2014,106,49,0,12,11,6
8/4/2014,95,36,0,10,8,5
8/5/2014,76,23,0,4,4,4
8/6/2014,38,22,0,6,4,4
8/7/2014,57,29,0,10,7,3
8/8/2014,58,52,0,18,13,7
8/9/2014,95,56,0,20,13,9
8/10/2014,101,44,0,17,12,9
8/11/2014,81,62,0,22,15,10
8/12/2014,112,72,0,18,16,8
8/13/2014,127,27,0,9,5,3
8/14/2014,69,18,0,8,5,3
8/15/2014,42,35,0,12,10,4
8/16/2014,67,58,0,14,12,5
8/17/2014,97,48,0,9,7,5
8/18/2014,93,29,0,7,6,4
8/19/2014,72,15,0,6,2,4
8/20/2014,36,15,0,7,4,5
8/21/2014,44,27,0,9,6,5
8/22/2014,51,33,0,14,10,6
8/23/2014,65,28,0,10,7,5
8/24/2014,64,19,0,7,6,5
8/25/2014,50,28,0,10,7,6
8/26/2014,59,44,0,14,11,7
8/27/2014,71,36,0,12,7,7
8/28/2014,63,38,0,17,9,7
8/29/2014,65,36,0,11,6,7
8/30/2014,57,48,0,13,8,8
8/31/2014,82,33,0,11,8,8
9/1/2014,63,25,0,8,6,4
9/2/2014,53,37,0,13,8,3
9/3/2014,63,51,0,19,16,5
9/4/2014,84,50,0,12,8,5
9/5/2014,83,57,0,9,8,7
9/6/2014,101,40,0,9,5,6
9/7/2014,77,44,0,8,8,6
9/8/2014,75,23,0,8,6,5
9/9/2014,58,30,0,9,6,4
9/10/2014,57,34,0,11,4,4
9/11/2014,77,24,0,8,2,1
9/12/2014,52,41,0,12,5,2
9/13/2014,68,20,0,9,2,1
9/14/2014,43,63,0,17,7,4
9/15/2014,74,47,0,8,2,3
9/16/2014,59,37,0,8,2,3
9/17/2014,52,34,0,6,2,4
9/18/2014,57,50,0,13,7,5
9/19/2014,84,42,0,11,5,5
9/20/2014,66,48,0,14,4,7
9/21/2014,61,18,0,12,1,6
9/22/2014,41,20,0,11,3,7
9/23/2014,40,42,0,13,5,7
9/24/2014,63,29,0,6,4,4
9/25/2014,63,34,0,10,4,4
9/26/2014,60,44,0,9,5,4
9/27/2014,71,49,0,10,6,5
9/28/2014,90,44,0,8,6,6
9/29/2014,84,51,0,9,8,6
9/30/2014,99,65,0,13,8,6
10/1/2014,117,44,0,9,3,6
4/2/2014,78,42,0,22,12,4
4/3/2014,89,47,0,26,14,5
4/4/2014,99,53,0,14,11,2
4/5/2014,103,71,0,21,13,3
4/6/2014,130,61,0,15,12,2
4/7/2014,114,38,0,17,9,4
4/8/2014,91,60,0,23,15,6
4/9/2014,131,61,0,15,14,5
4/10/2014,120,49,0,15,12,5
4/11/2014,103,54,0,19,12,4
4/12/2014,101,45,0,18,13,5
4/13/2014,84,31,0,14,11,3
4/14/2014,76,42,0,11,10,4
4/15/2014,87,53,0,12,11,4
4/16/2014,94,58,0,18,16,5
4/17/2014,102,43,0,11,9,5
4/18/2014,67,45,0,22,11,5
4/19/2014,77,44,0,15,10,6
4/20/2014,102,48,0,17,8,6
4/21/2014,83,44,0,11,10,5
4/22/2014,65,41,0,15,9,5
4/23/2014,80,49,0,15,11,5
4/24/2014,85,58,0,18,13,7
4/25/2014,101,55,0,19,12,9
4/26/2014,110,57,0,35,11,10
4/27/2014,105,47,0,10,11,9
4/28/2014,126,50,0,11,12,7
4/29/2014,82,48,0,10,10,4
4/30/2014,97,62,0,20,11,6
5/1/2014,133,38,0,24,8,5
5/2/2014,85,50,0,16,10,6
5/3/2014,93,61,0,15,10,5
5/4/2014,102,63,0,13,9,4
5/5/2014,123,36,0,12,6,4
5/6/2014,76,46,0,10,8,4
5/7/2014,73,47,0,37,10,6
5/8/2014,95,55,0,22,14,9
5/9/2014,113,41,0,20,9,6
5/10/2014,88,47,0,20,11,7
5/11/2014,88,40,0,22,11,8
5/12/2014,79,18,0,20,9,9
5/13/2014,51,34,0,14,8,5
5/14/2014,73,36,0,14,6,6
5/15/2014,58,33,0,10,8,6
5/16/2014,75,64,0,15,11,11
5/17/2014,145,57,0,18,7,10
5/18/2014,143,37,0,22,7,9
5/19/2014,85,34,0,22,9,8
5/20/2014,63,31,0,17,8,8
5/21/2014,65,34,0,14,7,8
5/22/2014,78,54,0,20,11,10
5/23/2014,208,15,0,17,6,7
5/24/2014,48,37,0,18,13,8
5/25/2014,78,31,0,21,8,7
5/26/2014,65,45,0,20,11,8
5/27/2014,86,56,0,12,11,10
5/28/2014,127,64,0,18,10,10
5/29/2014,136,53,0,17,14,8
5/30/2014,120,66,0,13,14,10
5/31/2014,139,32,0,10,7,7
6/1/2014,75,38,0,8,9,7
6/2/2014,89,31,0,12,9,6
6/3/2014,62,31,0,10,9,7
6/4/2014,70,42,0,7,11,9
6/5/2014,94,54,0,13,11,9
6/6/2014,117,27,0,10,6,9
6/7/2014,62,11,0,10,6,7
6/8/2014,31,27,0,10,9,9
6/9/2014,62,42,0,9,9,9
6/10/2014,81,43,0,11,9,7
6/11/2014,76,45,0,10,10,5
6/12/2014,71,46,0,11,10,5
6/13/2014,67,64,0,12,10,6
6/14/2014,117,71,0,12,11,7
6/15/2014,135,39,0,12,9,7
6/16/2014,84,36,0,5,4,5
6/17/2014,80,27,0,5,9,4
6/18/2014,64,24,0,10,8,4
6/19/2014,58,21,0,8,8,3
6/20/2014,56,20,0,7,7,3
